"Points:0","Points:1","Points:2","RDF","U:0","U:1","U:2","alpha.water","delta","p","p_rgh","psi"
3.2,0.125,0.1,0,1,0.5,0,1,26.667,-5.7359e-10,-5.7359e-10,0.05625
3.225,0.125,0.1,0,1,0.5,0,1,26.667,-5.7242e-10,-5.7242e-10,0.05625
3.25,0.125,0.1,0,1,0.5,0,1,26.667,-5.7133e-10,-5.7133e-10,0.05625
3.275,0.125,0.1,0,1,0.5,0,1,26.667,-5.7113e-10,-5.7113e-10,0.05625
3.3,0.125,0.1,0,1,0.5,0,1,26.667,-5.7089e-10,-5.7089e-10,0.05625
3.325,0.125,0.1,0,1,0.5,0,1,26.667,-5.7027e-10,-5.7027e-10,0.05625
3.35,0.125,0.1,0,1,0.5,0,1,26.667,-5.6944e-10,-5.6944e-10,0.05625
3.375,0.125,0.1,0,1,0.5,0,1,26.667,-5.6902e-10,-5.6902e-10,0.05625
3.4,0.125,0.1,0,1,0.5,0,1,26.667,-5.6952e-10,-5.6952e-10,0.05625
3.425,0.125,0.1,0,1,0.5,0,1,26.667,-5.6981e-10,-5.6981e-10,0.05625
3.45,0.125,0.1,0,1,0.5,0,1,26.667,-5.6985e-10,-5.6985e-10,0.05625
3.475,0.125,0.1,0,1,0.5,0,1,26.667,-5.6991e-10,-5.6991e-10,0.05625
3.5,0.125,0.1,0,1,0.5,0,1,26.667,-5.7007e-10,-5.7007e-10,0.05625
3.525,0.125,0.1,0,1,0.5,0,1,26.667,-5.7001e-10,-5.7001e-10,0.05625
3.55,0.125,0.1,0,1,0.5,0,1,26.667,-5.6948e-10,-5.6948e-10,0.05625
3.575,0.125,0.1,0,1,0.5,0,1,26.667,-5.6924e-10,-5.6924e-10,0.05625
3.6,0.125,0.1,0,1,0.5,0,1,26.667,-5.6961e-10,-5.6961e-10,0.05625
3.625,0.125,0.1,0,1,0.5,0,1,26.667,-5.7012e-10,-5.7012e-10,0.05625
3.65,0.125,0.1,0,1,0.5,0,1,26.667,-5.7055e-10,-5.7055e-10,0.05625
3.675,0.125,0.1,0,1,0.5,0,1,26.667,-5.7092e-10,-5.7092e-10,0.05625
3.7,0.125,0.1,0,1,0.5,0,1,26.667,-5.7104e-10,-5.7104e-10,0.05625
3.725,0.125,0.1,0,1,0.5,0,1,26.667,-5.7094e-10,-5.7094e-10,0.05625
3.75,0.125,0.1,0,1,0.5,0,1,26.667,-5.7044e-10,-5.7044e-10,0.05625
3.775,0.125,0.1,0,1,0.5,0,1,26.667,-5.705e-10,-5.705e-10,0.05625
3.8,0.125,0.1,0,1,0.5,0,1,26.667,-5.7198e-10,-5.7198e-10,0.05625
3.825,0.125,0.1,0,1,0.5,0,1,26.667,-5.721e-10,-5.721e-10,0.05625
3.85,0.125,0.1,0,1,0.5,0,1,26.667,-5.7078e-10,-5.7078e-10,0.05625
3.875,0.125,0.1,0,1,0.5,0,1,26.667,-5.698e-10,-5.698e-10,0.05625
3.9,0.125,0.1,0,1,0.5,0,1,26.667,-5.6895e-10,-5.6895e-10,0.05625
3.925,0.125,0.1,0,1,0.5,0,1,26.667,-5.6889e-10,-5.6889e-10,0.05625
3.95,0.125,0.1,0,1,0.5,0,1,26.667,-5.6912e-10,-5.6912e-10,0.05625
3.975,0.125,0.1,0,1,0.5,0,1,26.667,-5.6899e-10,-5.6899e-10,0.05625
4,0.125,0.1,0,1,0.5,0,1,26.667,-5.6873e-10,-5.6873e-10,0.05625
4.025,0.125,0.1,0,1,0.5,0,1,26.667,-5.6848e-10,-5.6848e-10,0.05625
4.05,0.125,0.1,0,1,0.5,0,1,26.667,-5.68e-10,-5.68e-10,0.05625
4.075,0.125,0.1,0,1,0.5,0,1,26.667,-5.6688e-10,-5.6688e-10,0.05625
4.1,0.125,0.1,0,1,0.5,0,1,26.667,-5.6608e-10,-5.6608e-10,0.05625
4.125,0.125,0.1,0,1,0.5,0,1,26.667,-5.6536e-10,-5.6536e-10,0.05625
4.15,0.125,0.1,0,1,0.5,0,1,26.667,-5.643e-10,-5.643e-10,0.05625
4.175,0.125,0.1,0,1,0.5,0,1,26.667,-5.6351e-10,-5.6351e-10,0.05625
4.2,0.125,0.1,0,1,0.5,0,1,26.667,-5.6285e-10,-5.6285e-10,0.05625
4.225,0.125,0.1,0,1,0.5,0,1,26.667,-5.6247e-10,-5.6247e-10,0.05625
4.25,0.125,0.1,0,1,0.5,0,1,26.667,-5.6261e-10,-5.6261e-10,0.05625
4.275,0.125,0.1,0,1,0.5,0,1,26.667,-5.6297e-10,-5.6297e-10,0.05625
4.3,0.125,0.1,0,1,0.5,0,1,26.667,-5.6312e-10,-5.6312e-10,0.05625
4.325,0.125,0.1,0,1,0.5,0,1,26.667,-5.6271e-10,-5.6271e-10,0.05625
4.35,0.125,0.1,0,1,0.5,0,1,26.667,-5.624e-10,-5.624e-10,0.05625
4.375,0.125,0.1,0,1,0.5,0,1,26.667,-5.6209e-10,-5.6209e-10,0.05625
4.4,0.125,0.1,0,1,0.5,0,1,26.667,-5.6159e-10,-5.6159e-10,0.05625
4.425,0.125,0.1,0,1,0.5,0,1,26.667,-5.6144e-10,-5.6144e-10,0.05625
4.45,0.125,0.1,0,1,0.5,0,1,26.667,-5.6168e-10,-5.6168e-10,0.05625
4.475,0.125,0.1,0,1,0.5,0,1,26.667,-5.6178e-10,-5.6178e-10,0.05625
4.5,0.125,0.1,0,1,0.5,0,1,26.667,-5.6135e-10,-5.6135e-10,0.05625
4.525,0.125,0.1,0,1,0.5,0,1,26.667,-5.6087e-10,-5.6087e-10,0.05625
4.55,0.125,0.1,0,1,0.5,0,1,26.667,-5.6101e-10,-5.6101e-10,0.05625
4.575,0.125,0.1,0,1,0.5,0,1,26.667,-5.6112e-10,-5.6112e-10,0.05625
4.6,0.125,0.1,0,1,0.5,0,1,26.667,-5.6088e-10,-5.6088e-10,0.05625
4.625,0.125,0.1,0,1,0.5,0,1,26.667,-5.6105e-10,-5.6105e-10,0.05625
4.65,0.125,0.1,0,1,0.5,0,1,26.667,-5.599e-10,-5.599e-10,0.05625
4.675,0.125,0.1,0,1,0.5,0,1,26.667,-5.5818e-10,-5.5818e-10,0.05625
4.7,0.125,0.1,0,1,0.5,0,1,26.667,-5.5838e-10,-5.5838e-10,0.05625
4.725,0.125,0.1,0,1,0.5,0,1,26.667,-5.5858e-10,-5.5858e-10,0.05625
4.75,0.125,0.1,0,1,0.5,0,1,26.667,-5.5763e-10,-5.5763e-10,0.05625
4.775,0.125,0.1,0,1,0.5,0,1,26.667,-5.5699e-10,-5.5699e-10,0.05625
4.8,0.125,0.1,0,1,0.5,0,1,26.667,-5.5685e-10,-5.5685e-10,0.05625
4.825,0.125,0.1,0,1,0.5,0,1,26.667,-5.5613e-10,-5.5613e-10,0.05625
4.85,0.125,0.1,0,1,0.5,0,1,26.667,-5.5478e-10,-5.5478e-10,0.05625
4.875,0.125,0.1,0,1,0.5,0,1,26.667,-5.5382e-10,-5.5382e-10,0.05625
4.9,0.125,0.1,0,1,0.5,0,1,26.667,-5.5332e-10,-5.5332e-10,0.05625
4.925,0.125,0.1,0,1,0.5,0,1,26.667,-5.529e-10,-5.529e-10,0.05625
4.95,0.125,0.1,0,1,0.5,0,1,26.667,-5.522e-10,-5.522e-10,0.05625
4.975,0.125,0.1,0,1,0.5,0,1,26.667,-5.5067e-10,-5.5067e-10,0.05625
5,0.125,0.1,0,1,0.5,0,1,26.667,-5.4968e-10,-5.4968e-10,0.05625
0,0.15,0.1,0,1,0.5,0,1,26.667,-2.216e-10,-2.216e-10,0.05625
0.025,0.15,0.1,0,1,0.5,0,1,26.667,-2.23e-10,-2.23e-10,0.05625
0.05,0.15,0.1,0,1,0.5,0,1,26.667,-2.2732e-10,-2.2732e-10,0.05625
0.075,0.15,0.1,0,1,0.5,0,1,26.667,-2.3386e-10,-2.3386e-10,0.05625
0.1,0.15,0.1,0,1,0.5,0,1,26.667,-2.4208e-10,-2.4208e-10,0.05625
0.125,0.15,0.1,0,1,0.5,0,1,26.667,-2.5125e-10,-2.5125e-10,0.05625
0.15,0.15,0.1,0,1,0.5,0,1,26.667,-2.6126e-10,-2.6126e-10,0.05625
0.175,0.15,0.1,0,1,0.5,0,1,26.667,-2.7172e-10,-2.7172e-10,0.05625
0.2,0.15,0.1,0,1,0.5,0,1,26.667,-2.8169e-10,-2.8169e-10,0.05625
0.225,0.15,0.1,0,1,0.5,0,1,26.667,-2.9105e-10,-2.9105e-10,0.05625
0.25,0.15,0.1,0,1,0.5,0,1,26.667,-3.0009e-10,-3.0009e-10,0.05625
0.275,0.15,0.1,0,1,0.5,0,1,26.667,-3.0924e-10,-3.0924e-10,0.05625
0.3,0.15,0.1,0,1,0.5,0,1,26.667,-3.1815e-10,-3.1815e-10,0.05625
0.325,0.15,0.1,0,1,0.5,0,1,26.667,-3.2674e-10,-3.2674e-10,0.05625
0.35,0.15,0.1,0,1,0.5,0,1,26.667,-3.3536e-10,-3.3536e-10,0.05625
0.375,0.15,0.1,0,1,0.5,0,1,26.667,-3.4391e-10,-3.4391e-10,0.05625
0.4,0.15,0.1,0,1,0.5,0,1,26.667,-3.5142e-10,-3.5142e-10,0.05625
0.425,0.15,0.1,0,1,0.5,0,1,26.667,-3.5864e-10,-3.5864e-10,0.05625
0.45,0.15,0.1,0,1,0.5,0,1,26.667,-3.6576e-10,-3.6576e-10,0.05625
0.475,0.15,0.1,0,1,0.5,0,1,26.667,-3.7176e-10,-3.7176e-10,0.05625
0.5,0.15,0.1,0,1,0.5,0,1,26.667,-3.7728e-10,-3.7728e-10,0.05625
0.525,0.15,0.1,0,1,0.5,0,1,26.667,-3.8385e-10,-3.8385e-10,0.05625
0.55,0.15,0.1,0,1,0.5,0,1,26.667,-3.9034e-10,-3.9034e-10,0.05625
0.575,0.15,0.1,0,1,0.5,0,1,26.667,-3.9619e-10,-3.9619e-10,0.05625
0.6,0.15,0.1,0,1,0.5,0,1,26.667,-4.0128e-10,-4.0128e-10,0.05625
0.625,0.15,0.1,0,1,0.5,0,1,26.667,-4.0538e-10,-4.0538e-10,0.05625
0.65,0.15,0.1,0,1,0.5,0,1,26.667,-4.103e-10,-4.103e-10,0.05625
0.675,0.15,0.1,0,1,0.5,0,1,26.667,-4.1535e-10,-4.1535e-10,0.05625
0.7,0.15,0.1,0,1,0.5,0,1,26.667,-4.196e-10,-4.196e-10,0.05625
0.725,0.15,0.1,0,1,0.5,0,1,26.667,-4.2426e-10,-4.2426e-10,0.05625
0.75,0.15,0.1,0,1,0.5,0,1,26.667,-4.2867e-10,-4.2867e-10,0.05625
0.775,0.15,0.1,0,1,0.5,0,1,26.667,-4.3263e-10,-4.3263e-10,0.05625
0.8,0.15,0.1,0,1,0.5,0,1,26.667,-4.369e-10,-4.369e-10,0.05625
0.825,0.15,0.1,0,1,0.5,0,1,26.667,-4.4071e-10,-4.4071e-10,0.05625
0.85,0.15,0.1,0,1,0.5,0,1,26.667,-4.4426e-10,-4.4426e-10,0.05625
0.875,0.15,0.1,0,1,0.5,0,1,26.667,-4.4771e-10,-4.4771e-10,0.05625
0.9,0.15,0.1,0,1,0.5,0,1,26.667,-4.5075e-10,-4.5075e-10,0.05625
0.925,0.15,0.1,0,1,0.5,0,1,26.667,-4.5324e-10,-4.5324e-10,0.05625
0.95,0.15,0.1,0,1,0.5,0,1,26.667,-4.5517e-10,-4.5517e-10,0.05625
0.975,0.15,0.1,0,1,0.5,0,1,26.667,-4.5735e-10,-4.5735e-10,0.05625
1,0.15,0.1,0,1,0.5,0,1,26.667,-4.6034e-10,-4.6034e-10,0.05625
1.025,0.15,0.1,0,1,0.5,0,1,26.667,-4.6305e-10,-4.6305e-10,0.05625
1.05,0.15,0.1,0,1,0.5,0,1,26.667,-4.658e-10,-4.658e-10,0.05625
1.075,0.15,0.1,0,1,0.5,0,1,26.667,-4.6859e-10,-4.6859e-10,0.05625
1.1,0.15,0.1,0,1,0.5,0,1,26.667,-4.7075e-10,-4.7075e-10,0.05625
1.125,0.15,0.1,0,1,0.5,0,1,26.667,-4.7292e-10,-4.7292e-10,0.05625
1.15,0.15,0.1,0,1,0.5,0,1,26.667,-4.7529e-10,-4.7529e-10,0.05625
1.175,0.15,0.1,0,1,0.5,0,1,26.667,-4.7771e-10,-4.7771e-10,0.05625
1.2,0.15,0.1,0,1,0.5,0,1,26.667,-4.7973e-10,-4.7973e-10,0.05625
1.225,0.15,0.1,0,1,0.5,0,1,26.667,-4.8189e-10,-4.8189e-10,0.05625
1.25,0.15,0.1,0,1,0.5,0,1,26.667,-4.8385e-10,-4.8385e-10,0.05625
1.275,0.15,0.1,0,1,0.5,0,1,26.667,-4.8576e-10,-4.8576e-10,0.05625
1.3,0.15,0.1,0,1,0.5,0,1,26.667,-4.8836e-10,-4.8836e-10,0.05625
1.325,0.15,0.1,0,1,0.5,0,1,26.667,-4.9039e-10,-4.9039e-10,0.05625
1.35,0.15,0.1,0,1,0.5,0,1,26.667,-4.9269e-10,-4.9269e-10,0.05625
1.375,0.15,0.1,0,1,0.5,0,1,26.667,-4.9505e-10,-4.9505e-10,0.05625
1.4,0.15,0.1,0,1,0.5,0,1,26.667,-4.9673e-10,-4.9673e-10,0.05625
1.425,0.15,0.1,0,1,0.5,0,1,26.667,-4.9942e-10,-4.9942e-10,0.05625
1.45,0.15,0.1,0,1,0.5,0,1,26.667,-5.02e-10,-5.02e-10,0.05625
1.475,0.15,0.1,0,1,0.5,0,1,26.667,-5.0359e-10,-5.0359e-10,0.05625
1.5,0.15,0.1,0,1,0.5,0,1,26.667,-5.0493e-10,-5.0493e-10,0.05625
1.525,0.15,0.1,0,1,0.5,0,1,26.667,-5.065e-10,-5.065e-10,0.05625
1.55,0.15,0.1,0,1,0.5,0,1,26.667,-5.0827e-10,-5.0827e-10,0.05625
1.575,0.15,0.1,0,1,0.5,0,1,26.667,-5.0973e-10,-5.0973e-10,0.05625
1.6,0.15,0.1,0,1,0.5,0,1,26.667,-5.1176e-10,-5.1176e-10,0.05625
1.625,0.15,0.1,0,1,0.5,0,1,26.667,-5.1395e-10,-5.1395e-10,0.05625
1.65,0.15,0.1,0,1,0.5,0,1,26.667,-5.1548e-10,-5.1548e-10,0.05625
1.675,0.15,0.1,0,1,0.5,0,1,26.667,-5.1684e-10,-5.1684e-10,0.05625
1.7,0.15,0.1,0,1,0.5,0,1,26.667,-5.181e-10,-5.181e-10,0.05625
1.725,0.15,0.1,0,1,0.5,0,1,26.667,-5.1947e-10,-5.1947e-10,0.05625
1.75,0.15,0.1,0,1,0.5,0,1,26.667,-5.2138e-10,-5.2138e-10,0.05625
1.775,0.15,0.1,0,1,0.5,0,1,26.667,-5.2348e-10,-5.2348e-10,0.05625
1.8,0.15,0.1,0,1,0.5,0,1,26.667,-5.2518e-10,-5.2518e-10,0.05625
1.825,0.15,0.1,0,1,0.5,0,1,26.667,-5.2673e-10,-5.2673e-10,0.05625
1.85,0.15,0.1,0,1,0.5,0,1,26.667,-5.2873e-10,-5.2873e-10,0.05625
1.875,0.15,0.1,0,1,0.5,0,1,26.667,-5.3062e-10,-5.3062e-10,0.05625
1.9,0.15,0.1,0,1,0.5,0,1,26.667,-5.3201e-10,-5.3201e-10,0.05625
1.925,0.15,0.1,0,1,0.5,0,1,26.667,-5.3412e-10,-5.3412e-10,0.05625
1.95,0.15,0.1,0,1,0.5,0,1,26.667,-5.3623e-10,-5.3623e-10,0.05625
1.975,0.15,0.1,0,1,0.5,0,1,26.667,-5.3696e-10,-5.3696e-10,0.05625
2,0.15,0.1,0,1,0.5,0,1,26.667,-5.3734e-10,-5.3734e-10,0.05625
2.025,0.15,0.1,0,1,0.5,0,1,26.667,-5.3863e-10,-5.3863e-10,0.05625
2.05,0.15,0.1,0,1,0.5,0,1,26.667,-5.4006e-10,-5.4006e-10,0.05625
2.075,0.15,0.1,0,1,0.5,0,1,26.667,-5.4098e-10,-5.4098e-10,0.05625
2.1,0.15,0.1,0,1,0.5,0,1,26.667,-5.4204e-10,-5.4204e-10,0.05625
2.125,0.15,0.1,0,1,0.5,0,1,26.667,-5.4369e-10,-5.4369e-10,0.05625
2.15,0.15,0.1,0,1,0.5,0,1,26.667,-5.4529e-10,-5.4529e-10,0.05625
2.175,0.15,0.1,0,1,0.5,0,1,26.667,-5.466e-10,-5.466e-10,0.05625
2.2,0.15,0.1,0,1,0.5,0,1,26.667,-5.4802e-10,-5.4802e-10,0.05625
2.225,0.15,0.1,0,1,0.5,0,1,26.667,-5.495e-10,-5.495e-10,0.05625
2.25,0.15,0.1,0,1,0.5,0,1,26.667,-5.5097e-10,-5.5097e-10,0.05625
2.275,0.15,0.1,0,1,0.5,0,1,26.667,-5.5224e-10,-5.5224e-10,0.05625
2.3,0.15,0.1,0,1,0.5,0,1,26.667,-5.5357e-10,-5.5357e-10,0.05625
2.325,0.15,0.1,0,1,0.5,0,1,26.667,-5.547e-10,-5.547e-10,0.05625
2.35,0.15,0.1,0,1,0.5,0,1,26.667,-5.5544e-10,-5.5544e-10,0.05625
2.375,0.15,0.1,0,1,0.5,0,1,26.667,-5.5654e-10,-5.5654e-10,0.05625
2.4,0.15,0.1,0,1,0.5,0,1,26.667,-5.5829e-10,-5.5829e-10,0.05625
2.425,0.15,0.1,0,1,0.5,0,1,26.667,-5.5955e-10,-5.5955e-10,0.05625
2.45,0.15,0.1,0,1,0.5,0,1,26.667,-5.6015e-10,-5.6015e-10,0.05625
2.475,0.15,0.1,0,1,0.5,0,1,26.667,-5.612e-10,-5.612e-10,0.05625
2.5,0.15,0.1,0,1,0.5,0,1,26.667,-5.621e-10,-5.621e-10,0.05625
2.525,0.15,0.1,0,1,0.5,0,1,26.667,-5.6218e-10,-5.6218e-10,0.05625
2.55,0.15,0.1,0,1,0.5,0,1,26.667,-5.622e-10,-5.622e-10,0.05625
2.575,0.15,0.1,0,1,0.5,0,1,26.667,-5.6282e-10,-5.6282e-10,0.05625
2.6,0.15,0.1,0,1,0.5,0,1,26.667,-5.637e-10,-5.637e-10,0.05625
2.625,0.15,0.1,0,1,0.5,0,1,26.667,-5.6416e-10,-5.6416e-10,0.05625
2.65,0.15,0.1,0,1,0.5,0,1,26.667,-5.6424e-10,-5.6424e-10,0.05625
2.675,0.15,0.1,0,1,0.5,0,1,26.667,-5.6435e-10,-5.6435e-10,0.05625
2.7,0.15,0.1,0,1,0.5,0,1,26.667,-5.6456e-10,-5.6456e-10,0.05625
2.725,0.15,0.1,0,1,0.5,0,1,26.667,-5.6514e-10,-5.6514e-10,0.05625
2.75,0.15,0.1,0,1,0.5,0,1,26.667,-5.6581e-10,-5.6581e-10,0.05625
2.775,0.15,0.1,0,1,0.5,0,1,26.667,-5.6696e-10,-5.6696e-10,0.05625
2.8,0.15,0.1,0,1,0.5,0,1,26.667,-5.6809e-10,-5.6809e-10,0.05625
2.825,0.15,0.1,0,1,0.5,0,1,26.667,-5.6904e-10,-5.6904e-10,0.05625
2.85,0.15,0.1,0,1,0.5,0,1,26.667,-5.7051e-10,-5.7051e-10,0.05625
2.875,0.15,0.1,0,1,0.5,0,1,26.667,-5.7192e-10,-5.7192e-10,0.05625
2.9,0.15,0.1,0,1,0.5,0,1,26.667,-5.7293e-10,-5.7293e-10,0.05625
2.925,0.15,0.1,0,1,0.5,0,1,26.667,-5.7423e-10,-5.7423e-10,0.05625
2.95,0.15,0.1,0,1,0.5,0,1,26.667,-5.7582e-10,-5.7582e-10,0.05625
2.975,0.15,0.1,0,1,0.5,0,1,26.667,-5.7687e-10,-5.7687e-10,0.05625
3,0.15,0.1,0,1,0.5,0,1,26.667,-5.7679e-10,-5.7679e-10,0.05625
3.025,0.15,0.1,0,1,0.5,0,1,26.667,-5.756e-10,-5.756e-10,0.05625
3.05,0.15,0.1,0,1,0.5,0,1,26.667,-5.7464e-10,-5.7464e-10,0.05625
3.075,0.15,0.1,0,1,0.5,0,1,26.667,-5.7436e-10,-5.7436e-10,0.05625
3.1,0.15,0.1,0,1,0.5,0,1,26.667,-5.7431e-10,-5.7431e-10,0.05625
3.125,0.15,0.1,0,1,0.5,0,1,26.667,-5.7441e-10,-5.7441e-10,0.05625
3.15,0.15,0.1,0,1,0.5,0,1,26.667,-5.7496e-10,-5.7496e-10,0.05625
3.175,0.15,0.1,0,1,0.5,0,1,26.667,-5.7477e-10,-5.7477e-10,0.05625
3.2,0.15,0.1,0,1,0.5,0,1,26.667,-5.7393e-10,-5.7393e-10,0.05625
3.225,0.15,0.1,0,1,0.5,0,1,26.667,-5.7314e-10,-5.7314e-10,0.05625
3.25,0.15,0.1,0,1,0.5,0,1,26.667,-5.7208e-10,-5.7208e-10,0.05625
3.275,0.15,0.1,0,1,0.5,0,1,26.667,-5.7174e-10,-5.7174e-10,0.05625
3.3,0.15,0.1,0,1,0.5,0,1,26.667,-5.7135e-10,-5.7135e-10,0.05625
3.325,0.15,0.1,0,1,0.5,0,1,26.667,-5.705e-10,-5.705e-10,0.05625
3.35,0.15,0.1,0,1,0.5,0,1,26.667,-5.6956e-10,-5.6956e-10,0.05625
3.375,0.15,0.1,0,1,0.5,0,1,26.667,-5.6926e-10,-5.6926e-10,0.05625
3.4,0.15,0.1,0,1,0.5,0,1,26.667,-5.6982e-10,-5.6982e-10,0.05625
3.425,0.15,0.1,0,1,0.5,0,1,26.667,-5.6982e-10,-5.6982e-10,0.05625
3.45,0.15,0.1,0,1,0.5,0,1,26.667,-5.6949e-10,-5.6949e-10,0.05625
3.475,0.15,0.1,0,1,0.5,0,1,26.667,-5.6957e-10,-5.6957e-10,0.05625
3.5,0.15,0.1,0,1,0.5,0,1,26.667,-5.6998e-10,-5.6998e-10,0.05625
3.525,0.15,0.1,0,1,0.5,0,1,26.667,-5.6975e-10,-5.6975e-10,0.05625
3.55,0.15,0.1,0,1,0.5,0,1,26.667,-5.6928e-10,-5.6928e-10,0.05625
3.575,0.15,0.1,0,1,0.5,0,1,26.667,-5.6961e-10,-5.6961e-10,0.05625
3.6,0.15,0.1,0,1,0.5,0,1,26.667,-5.6999e-10,-5.6999e-10,0.05625
3.625,0.15,0.1,0,1,0.5,0,1,26.667,-5.7045e-10,-5.7045e-10,0.05625
3.65,0.15,0.1,0,1,0.5,0,1,26.667,-5.705e-10,-5.705e-10,0.05625
3.675,0.15,0.1,0,1,0.5,0,1,26.667,-5.7056e-10,-5.7056e-10,0.05625
3.7,0.15,0.1,0,1,0.5,0,1,26.667,-5.7087e-10,-5.7087e-10,0.05625
3.725,0.15,0.1,0,1,0.5,0,1,26.667,-5.7075e-10,-5.7075e-10,0.05625
3.75,0.15,0.1,0,1,0.5,0,1,26.667,-5.7057e-10,-5.7057e-10,0.05625
3.775,0.15,0.1,0,1,0.5,0,1,26.667,-5.7064e-10,-5.7064e-10,0.05625
3.8,0.15,0.1,0,1,0.5,0,1,26.667,-5.7134e-10,-5.7134e-10,0.05625
3.825,0.15,0.1,0,1,0.5,0,1,26.667,-5.7145e-10,-5.7145e-10,0.05625
3.85,0.15,0.1,0,1,0.5,0,1,26.667,-5.71e-10,-5.71e-10,0.05625
3.875,0.15,0.1,0,1,0.5,0,1,26.667,-5.6968e-10,-5.6968e-10,0.05625
3.9,0.15,0.1,0,1,0.5,0,1,26.667,-5.6831e-10,-5.6831e-10,0.05625
3.925,0.15,0.1,0,1,0.5,0,1,26.667,-5.6839e-10,-5.6839e-10,0.05625
3.95,0.15,0.1,0,1,0.5,0,1,26.667,-5.6864e-10,-5.6864e-10,0.05625
3.975,0.15,0.1,0,1,0.5,0,1,26.667,-5.6846e-10,-5.6846e-10,0.05625
4,0.15,0.1,0,1,0.5,0,1,26.667,-5.6821e-10,-5.6821e-10,0.05625
4.025,0.15,0.1,0,1,0.5,0,1,26.667,-5.6781e-10,-5.6781e-10,0.05625
4.05,0.15,0.1,0,1,0.5,0,1,26.667,-5.6701e-10,-5.6701e-10,0.05625
4.075,0.15,0.1,0,1,0.5,0,1,26.667,-5.6555e-10,-5.6555e-10,0.05625
4.1,0.15,0.1,0,1,0.5,0,1,26.667,-5.6481e-10,-5.6481e-10,0.05625
4.125,0.15,0.1,0,1,0.5,0,1,26.667,-5.649e-10,-5.649e-10,0.05625
4.15,0.15,0.1,0,1,0.5,0,1,26.667,-5.6408e-10,-5.6408e-10,0.05625
4.175,0.15,0.1,0,1,0.5,0,1,26.667,-5.6276e-10,-5.6276e-10,0.05625
4.2,0.15,0.1,0,1,0.5,0,1,26.667,-5.6208e-10,-5.6208e-10,0.05625
4.225,0.15,0.1,0,1,0.5,0,1,26.667,-5.6242e-10,-5.6242e-10,0.05625
4.25,0.15,0.1,0,1,0.5,0,1,26.667,-5.6265e-10,-5.6265e-10,0.05625
4.275,0.15,0.1,0,1,0.5,0,1,26.667,-5.6223e-10,-5.6223e-10,0.05625
4.3,0.15,0.1,0,1,0.5,0,1,26.667,-5.6177e-10,-5.6177e-10,0.05625
4.325,0.15,0.1,0,1,0.5,0,1,26.667,-5.6163e-10,-5.6163e-10,0.05625
4.35,0.15,0.1,0,1,0.5,0,1,26.667,-5.6168e-10,-5.6168e-10,0.05625
4.375,0.15,0.1,0,1,0.5,0,1,26.667,-5.6096e-10,-5.6096e-10,0.05625
4.4,0.15,0.1,0,1,0.5,0,1,26.667,-5.6043e-10,-5.6043e-10,0.05625
4.425,0.15,0.1,0,1,0.5,0,1,26.667,-5.6068e-10,-5.6068e-10,0.05625
4.45,0.15,0.1,0,1,0.5,0,1,26.667,-5.6091e-10,-5.6091e-10,0.05625
4.475,0.15,0.1,0,1,0.5,0,1,26.667,-5.6097e-10,-5.6097e-10,0.05625
4.5,0.15,0.1,0,1,0.5,0,1,26.667,-5.6073e-10,-5.6073e-10,0.05625
4.525,0.15,0.1,0,1,0.5,0,1,26.667,-5.6056e-10,-5.6056e-10,0.05625
4.55,0.15,0.1,0,1,0.5,0,1,26.667,-5.605e-10,-5.605e-10,0.05625
4.575,0.15,0.1,0,1,0.5,0,1,26.667,-5.6042e-10,-5.6042e-10,0.05625
4.6,0.15,0.1,0,1,0.5,0,1,26.667,-5.6038e-10,-5.6038e-10,0.05625
4.625,0.15,0.1,0,1,0.5,0,1,26.667,-5.6061e-10,-5.6061e-10,0.05625
4.65,0.15,0.1,0,1,0.5,0,1,26.667,-5.5975e-10,-5.5975e-10,0.05625
4.675,0.15,0.1,0,1,0.5,0,1,26.667,-5.5812e-10,-5.5812e-10,0.05625
4.7,0.15,0.1,0,1,0.5,0,1,26.667,-5.5793e-10,-5.5793e-10,0.05625
4.725,0.15,0.1,0,1,0.5,0,1,26.667,-5.5821e-10,-5.5821e-10,0.05625
4.75,0.15,0.1,0,1,0.5,0,1,26.667,-5.5809e-10,-5.5809e-10,0.05625
4.775,0.15,0.1,0,1,0.5,0,1,26.667,-5.5769e-10,-5.5769e-10,0.05625
4.8,0.15,0.1,0,1,0.5,0,1,26.667,-5.5695e-10,-5.5695e-10,0.05625
4.825,0.15,0.1,0,1,0.5,0,1,26.667,-5.5598e-10,-5.5598e-10,0.05625
4.85,0.15,0.1,0,1,0.5,0,1,26.667,-5.5482e-10,-5.5482e-10,0.05625
4.875,0.15,0.1,0,1,0.5,0,1,26.667,-5.5374e-10,-5.5374e-10,0.05625
4.9,0.15,0.1,0,1,0.5,0,1,26.667,-5.5286e-10,-5.5286e-10,0.05625
4.925,0.15,0.1,0,1,0.5,0,1,26.667,-5.5203e-10,-5.5203e-10,0.05625
4.95,0.15,0.1,0,1,0.5,0,1,26.667,-5.5121e-10,-5.5121e-10,0.05625
4.975,0.15,0.1,0,1,0.5,0,1,26.667,-5.5029e-10,-5.5029e-10,0.05625
5,0.15,0.1,0,1,0.5,0,1,26.667,-5.4985e-10,-5.4985e-10,0.05625
0,0.175,0.1,0,1,0.5,0,1,26.667,-2.405e-10,-2.405e-10,0.05625
